time,asset,CapMVRVCur,NVTAdj,PriceUSD
2020-04-23 00:00:00+00:00,doge,0.83441105,122.81561047,0.00207159503695313
2020-04-24 00:00:00+00:00,doge,0.832798,116.74958804,0.00206784306624612
2020-04-25 00:00:00+00:00,doge,0.85717575,135.28333765,0.00212864669715618
2020-04-26 00:00:00+00:00,doge,0.99177739,82.72436847,0.00242340970395391
2020-04-27 00:00:00+00:00,doge,0.97073342,81.38694006,0.00237133943624532
2020-04-28 00:00:00+00:00,doge,0.9408157,129.48928963,0.00229672059127674
2020-04-29 00:00:00+00:00,doge,1.0288681,82.39819663,0.00251489050977981
2020-04-30 00:00:00+00:00,doge,0.9995581,83.81519519,0.00244502418939553
2020-05-01 00:00:00+00:00,doge,1.02640595,186.08067817,0.00251075903514867
2020-05-02 00:00:00+00:00,doge,1.0337989,132.10793154,0.00252959965538268
2020-05-03 00:00:00+00:00,doge,1.03640004,133.1683301,0.00253743527292808
2020-05-04 00:00:00+00:00,doge,0.98994026,119.92271965,0.0024230293190232
2020-05-05 00:00:00+00:00,doge,1.011155,129.52853582,0.00247624267503008
2020-05-06 00:00:00+00:00,doge,1.03462145,160.18411464,0.002534457127416
2020-05-07 00:00:00+00:00,doge,1.08020083,110.82027229,0.00264926161071465
2020-05-08 00:00:00+00:00,doge,1.06783215,96.86863311,0.00262010804503134
2020-05-09 00:00:00+00:00,doge,1.07158774,94.16204384,0.00263061960450681
2020-05-10 00:00:00+00:00,doge,1.00455352,77.75922585,0.00246487220416235
2020-05-11 00:00:00+00:00,doge,0.98190824,87.23672969,0.00240638589236899
2020-05-12 00:00:00+00:00,doge,0.99259324,158.71947882,0.00243274697080233
2020-05-13 00:00:00+00:00,doge,1.04582256,125.39710201,0.00256424106825158
2020-05-14 00:00:00+00:00,doge,1.05438044,90.82250442,0.00258658709677603
2020-05-15 00:00:00+00:00,doge,1.01170282,141.46503636,0.00248165762479559
2020-05-16 00:00:00+00:00,doge,1.00732022,187.13218809,0.00247040050209882
2020-05-17 00:00:00+00:00,doge,1.03855546,159.7016333,0.00254786420023342
2020-05-18 00:00:00+00:00,doge,1.04846278,129.26354146,0.00257288542580282
2020-05-19 00:00:00+00:00,doge,1.04960859,183.23716842,0.00257601562549881
2020-05-20 00:00:00+00:00,doge,1.03022847,155.74116628,0.00252783998676846
2020-05-21 00:00:00+00:00,doge,1.02291909,155.65671064,0.00250992722276307
2020-05-22 00:00:00+00:00,doge,1.0279929,130.03196213,0.00252265838088545
2020-05-23 00:00:00+00:00,doge,1.03329256,153.38166296,0.00253751401143997
