time,asset,PriceUSD
2020-07-02 00:00:00+00:00,usdt,1.0000527423138146
2020-07-03 00:00:00+00:00,usdt,1.0002197539058013
2020-07-04 00:00:00+00:00,usdt,1.0001032122352302
2020-07-05 00:00:00+00:00,usdt,1.0006235274634578
2020-07-06 00:00:00+00:00,usdt,1.0001331444344483
2020-07-07 00:00:00+00:00,usdt,1.0001477736831712
2020-07-08 00:00:00+00:00,usdt,1.0005117829713357
2020-07-09 00:00:00+00:00,usdt,0.9999546153917589
2020-07-10 00:00:00+00:00,usdt,1.000059040985098
2020-07-11 00:00:00+00:00,usdt,1.0001080402711473
2020-07-12 00:00:00+00:00,usdt,1.0002056235450922
2020-07-13 00:00:00+00:00,usdt,0.9994151983692167
2020-07-14 00:00:00+00:00,usdt,0.9999552732743542
2020-07-15 00:00:00+00:00,usdt,0.9989988547417628
2020-07-16 00:00:00+00:00,usdt,0.9995167074890092
2020-07-17 00:00:00+00:00,usdt,0.9998971903473273
2020-07-18 00:00:00+00:00,usdt,1.0003835312553746
2020-07-19 00:00:00+00:00,usdt,1.0004642675808704
2020-07-20 00:00:00+00:00,usdt,1.0003224459758846
2020-07-21 00:00:00+00:00,usdt,1.0005443063226251
2020-07-22 00:00:00+00:00,usdt,1.00157405279629
2020-07-23 00:00:00+00:00,usdt,1.0009823725894762
2020-07-24 00:00:00+00:00,usdt,1.00107850218897
2020-07-25 00:00:00+00:00,usdt,1.0011835269454132
2020-07-26 00:00:00+00:00,usdt,1.0009048825673292
2020-07-27 00:00:00+00:00,usdt,1.001768596065853
2020-07-28 00:00:00+00:00,usdt,1.0018134375563073
2020-07-29 00:00:00+00:00,usdt,1.0007217232491898
2020-07-30 00:00:00+00:00,usdt,1.001108796690614
2020-07-31 00:00:00+00:00,usdt,1.001462392053885
2020-08-01 00:00:00+00:00,usdt,1.0011473253559309
2020-08-02 00:00:00+00:00,usdt,1.0002905745555317
2020-08-03 00:00:00+00:00,usdt,1.000854098397857
2020-08-04 00:00:00+00:00,usdt,1.0002854024368848
2020-08-05 00:00:00+00:00,usdt,1.0010014776426177
2020-08-06 00:00:00+00:00,usdt,1.000850422700612
2020-08-07 00:00:00+00:00,usdt,1.001030063538699
2020-08-08 00:00:00+00:00,usdt,1.0007868058794263
2020-08-09 00:00:00+00:00,usdt,1.0005637180863896
2020-08-10 00:00:00+00:00,usdt,1.0009152393306
2020-08-11 00:00:00+00:00,usdt,1.0000364835668714
2020-08-12 00:00:00+00:00,usdt,1.0001384092793266
2020-08-13 00:00:00+00:00,usdt,1.001201150333285
2020-08-14 00:00:00+00:00,usdt,1.0013109677872822
2020-08-15 00:00:00+00:00,usdt,1.000452876268733
2020-08-16 00:00:00+00:00,usdt,1.0004339264664512
2020-08-17 00:00:00+00:00,usdt,1.001191704512931
2020-08-18 00:00:00+00:00,usdt,1.0007722288432364
2020-08-19 00:00:00+00:00,usdt,1.00016410552838
2020-08-20 00:00:00+00:00,usdt,1.000895431326709
2020-08-21 00:00:00+00:00,usdt,1.0000991462940367
2020-08-22 00:00:00+00:00,usdt,1.000397657880203
2020-08-23 00:00:00+00:00,usdt,1.0004162194356276
2020-08-24 00:00:00+00:00,usdt,1.0002239089168057
2020-08-25 00:00:00+00:00,usdt,1.0004564191308756
2020-08-26 00:00:00+00:00,usdt,1.0003098068793381
2020-08-27 00:00:00+00:00,usdt,1.0002580654351918
2020-08-28 00:00:00+00:00,usdt,1.0004436207893477
2020-08-29 00:00:00+00:00,usdt,0.9998120299016323
2020-08-30 00:00:00+00:00,usdt,1.0001106966739146
2020-08-31 00:00:00+00:00,usdt,1.0000906913149405
2020-09-01 00:00:00+00:00,usdt,1.0003958941310143
2020-09-02 00:00:00+00:00,usdt,1.0009687482759084
2020-09-03 00:00:00+00:00,usdt,1.0013123289789383
2020-09-04 00:00:00+00:00,usdt,1.000923487288935
2020-09-05 00:00:00+00:00,usdt,1.0002364342271413
2020-09-06 00:00:00+00:00,usdt,0.9998265242264343
2020-09-07 00:00:00+00:00,usdt,1.000526263537423
2020-09-08 00:00:00+00:00,usdt,1.000095037038858
2020-09-09 00:00:00+00:00,usdt,1.0000784566612884
2020-09-10 00:00:00+00:00,usdt,1.0003550082107235
2020-09-11 00:00:00+00:00,usdt,1.0007440495342599
2020-09-12 00:00:00+00:00,usdt,1.0001709125512315
2020-09-13 00:00:00+00:00,usdt,1.0001675700370873
2020-09-14 00:00:00+00:00,usdt,0.999851210029113
2020-09-15 00:00:00+00:00,usdt,1.0001340053453018
2020-09-16 00:00:00+00:00,usdt,1.0003780551897836
2020-09-17 00:00:00+00:00,usdt,1.0002163437486722
2020-09-18 00:00:00+00:00,usdt,1.0002043600233783
2020-09-19 00:00:00+00:00,usdt,1.0000812567799655
2020-09-20 00:00:00+00:00,usdt,1.0000335937216374
2020-09-21 00:00:00+00:00,usdt,0.9996281255286813
2020-09-22 00:00:00+00:00,usdt,1.0001725228375915
2020-09-23 00:00:00+00:00,usdt,0.9997835131179017
2020-09-24 00:00:00+00:00,usdt,1.0002604978853866
2020-09-25 00:00:00+00:00,usdt,1.0005496463285597
2020-09-26 00:00:00+00:00,usdt,1.0004093274977062
2020-09-27 00:00:00+00:00,usdt,1.0002573530099266
2020-09-28 00:00:00+00:00,usdt,0.9996760985756674
2020-09-29 00:00:00+00:00,usdt,0.9999445501821793
2020-09-30 00:00:00+00:00,usdt,1.0003533467000894
2020-10-01 00:00:00+00:00,usdt,0.9999779481542437
2020-10-02 00:00:00+00:00,usdt,1.0003285663305648
2020-10-03 00:00:00+00:00,usdt,1.0002892631113824
2020-10-04 00:00:00+00:00,usdt,1.0003500761294013
2020-10-05 00:00:00+00:00,usdt,1.0004125632869638
2020-10-06 00:00:00+00:00,usdt,0.9999958375381948
2020-10-07 00:00:00+00:00,usdt,0.9999973930706582
2020-10-08 00:00:00+00:00,usdt,1.0009433921404223
2020-10-09 00:00:00+00:00,usdt,1.0010604342750096
2020-10-10 00:00:00+00:00,usdt,1.000742576618495
2020-10-11 00:00:00+00:00,usdt,1.0002860683193218
2020-10-12 00:00:00+00:00,usdt,1.0006294937906584
2020-10-13 00:00:00+00:00,usdt,1.0008569438912107
2020-10-14 00:00:00+00:00,usdt,1.000770454932055
2020-10-15 00:00:00+00:00,usdt,1.0006845211826987
2020-10-16 00:00:00+00:00,usdt,1.00080165941096
2020-10-17 00:00:00+00:00,usdt,1.0002874596826148
2020-10-18 00:00:00+00:00,usdt,1.0006467962534213
2020-10-19 00:00:00+00:00,usdt,1.0004745596516957
2020-10-20 00:00:00+00:00,usdt,1.000965201401841
2020-10-21 00:00:00+00:00,usdt,1.0022234665743661
2020-10-22 00:00:00+00:00,usdt,1.0011395759815696
2020-10-23 00:00:00+00:00,usdt,1.0007183490097806
2020-10-24 00:00:00+00:00,usdt,1.0009763816001667
2020-10-25 00:00:00+00:00,usdt,1.000889413869604
2020-10-26 00:00:00+00:00,usdt,1.001122487092355
2020-10-27 00:00:00+00:00,usdt,1.0005110223903364
2020-10-28 00:00:00+00:00,usdt,1.0007904202789735
2020-10-29 00:00:00+00:00,usdt,1.0007276816719464
2020-10-30 00:00:00+00:00,usdt,1.0007761061897111
2020-10-31 00:00:00+00:00,usdt,1.0009293731126085
2020-11-01 00:00:00+00:00,usdt,1.000980124760658
2020-11-02 00:00:00+00:00,usdt,1.0007194840986655
2020-11-03 00:00:00+00:00,usdt,1.0008450522341352
2020-11-04 00:00:00+00:00,usdt,1.0015339769119531
